"Date","RTA","FP","Market","Period"
2025-12-05,0.00692906504007981,4.44000244140625,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-08,0.0119346581774832,4.75699996948242,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-09,0.0135813089134733,6.73499526977539,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-10,0.0133460688619784,7.07100219726563,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-11,0.0112167822857893,7.11199951171875,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-12,0.0143443469163299,5.84499969482422,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-15,0.00967731976847451,5.62499618530273,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-16,0.00991420497777639,5.55699691772461,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-17,0.0132524025533271,5.89199447631836,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-18,0.010670843304834,5.71099548339844,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-19,0.00890130942566272,5.11600112915039,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-22,0.00742584532980879,3.77099380493164,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-23,0.00500482117190472,3.60799560546875,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-24,0.00417289091037954,3.55499801635742,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-26,0.00237268258332152,2.54500045776367,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-29,0.00631454769707844,3.58799743652344,"USA","P3: 2022-2025 (Post-COVID)"
2025-12-30,0.00339277067442583,3.19900360107422,"USA","P3: 2022-2025 (Post-COVID)"
2018-01-03,0.00466794515150171,1.48594703674316,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-04,0.00553331955183325,1.76672897338867,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-05,0.00615620614238617,1.68405075073242,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-08,0.00485744859593335,1.21486740112305,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-09,0.00562038165772238,1.36313705444336,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-10,0.0114597289948102,2.25029792785645,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-11,0.00806709756250192,1.89148597717285,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-12,0.00596566045686934,1.32591781616211,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-15,0.00288254809751498,1.07562789916992,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-16,0.00629593884241558,1.32507057189941,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-17,0.00334848508836141,1.47697677612305,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-18,0.00574396597556928,1.84398384094238,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-19,0.00737494494035824,1.65247840881348,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-22,0.00710831761655531,1.4120719909668,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-23,0.00629042338391447,1.4443977355957,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-24,0.00657345297878109,1.65284805297852,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-25,0.00838795496059311,2.30976753234863,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-26,0.00876163566385103,1.85270538330078,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-29,0.00535629654603556,1.30883674621582,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-30,0.00582639192183934,1.51114692687988,"France","P1: 2018-2019 (Pre-COVID)"
2018-01-31,0.008566041766542,1.54916305541992,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-01,0.00826007549042861,1.95513687133789,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-02,0.00651819999216349,1.96316947937012,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-05,0.00520672201426743,1.88662567138672,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-06,0.00823746242052458,3.64872779846191,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-07,0.00843348002310129,2.99200477600098,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-08,0.0152691340275335,2.9970157623291,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-09,0.00990500586790977,3.09578552246094,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-12,0.0113803323466608,1.97614212036133,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-13,0.00768427799445627,1.52410430908203,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-14,0.00521459644787222,2.57446060180664,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-15,0.0172325245228911,2.12704582214355,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-16,0.00679147898253906,2.19678764343262,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-19,0.00409262807666021,1.4431266784668,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-20,0.00653539590565352,1.51068458557129,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-21,0.00521208295264556,1.4714771270752,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-22,0.00392674790192491,1.6535327911377,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-23,0.00446859799375466,1.31006546020508,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-26,0.00433658338143933,1.28617973327637,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-27,0.00457135469248256,1.74119606018066,"France","P1: 2018-2019 (Pre-COVID)"
2018-02-28,0.00453712182176194,1.3170166015625,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-01,0.00385734435370443,2.21198844909668,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-02,0.00572833828693754,2.12197914123535,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-05,0.00992276351475335,2.26015777587891,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-06,0.00581680780874488,1.47516212463379,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-07,0.00394582847307015,1.53490676879883,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-08,0.00538086126843912,2.3676570892334,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-09,0.00425657287969967,1.63240852355957,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-12,0.00558180408035588,1.41410789489746,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-13,0.00486494726542841,2.0037899017334,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-14,0.0039251573717782,1.38459243774414,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-15,0.00591085179136602,1.51740341186523,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-16,0.00781921263576235,1.5176155090332,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-19,0.00543473552657021,1.86394004821777,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-20,0.00805338087405928,1.93183403015137,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-21,0.00512538684249185,1.37842330932617,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-22,0.00647212369297352,2.32451171875,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-23,0.00678903677032454,1.99075775146484,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-26,0.00539593136137775,2.07202377319336,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-27,0.00613505110724674,1.59643974304199,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-28,0.0128770343288376,2.50639724731445,"France","P1: 2018-2019 (Pre-COVID)"
2018-03-29,0.00643596144874361,2.01102828979492,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-03,0.0103384692955691,2.05932960510254,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-04,0.00886929829713583,2.43866386413574,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-05,0.00700572036476993,2.11412887573242,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-06,0.00268282040209273,1.23166084289551,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-09,0.00440172040362478,1.25309257507324,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-10,0.00651814124689515,1.67462768554687,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-11,0.0071851010363764,1.62655372619629,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-12,0.00422658920587062,1.73221817016602,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-13,0.0068811105318425,1.92915649414062,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-16,0.00265813565591484,1.03044357299805,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-17,0.00671497761169625,1.46304244995117,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-18,0.00821534148856629,1.72646675109863,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-19,0.00812634874073793,1.98211898803711,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-20,0.00475856944084791,1.51002349853516,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-23,0.00681429247778449,1.82554779052734,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-24,0.0043399080349231,1.54041900634766,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-25,0.00827101286014772,2.19329566955566,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-26,0.0063059966980062,1.68668098449707,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-27,0.013597299241915,2.4438419342041,"France","P1: 2018-2019 (Pre-COVID)"
2018-04-30,0.00456977195039983,1.78640289306641,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-02,0.00990280158753963,1.8552433013916,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-03,0.00641288472049501,1.34850158691406,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-04,0.00620025685494444,1.36473541259766,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-07,0.00490259013734685,1.23360557556152,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-08,0.00550773663800746,1.23461647033691,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-09,0.00608692686482304,1.22747344970703,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-10,0.0032519550486458,1.12264251708984,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-11,0.00492787354170117,1.18163032531738,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-14,0.00688989097979017,1.29255142211914,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-15,0.00475298551756452,1.8067081451416,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-16,0.0076690247518126,1.8656135559082,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-17,0.00824068751471595,1.60051536560059,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-18,0.00528903251462678,1.55239143371582,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-21,0.00687909979753798,1.49149169921875,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-22,0.00544553166912762,1.40065727233887,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-23,0.0081904735586483,2.13544960021973,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-24,0.00623836609911796,2.14443969726562,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-25,0.00623941584373191,1.93152236938477,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-28,0.00395643964592045,1.95036964416504,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-29,0.0110467715717772,2.53911170959473,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-30,0.00642078187863686,1.5745979309082,"France","P1: 2018-2019 (Pre-COVID)"
2018-05-31,0.00580201130975564,2.27017707824707,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-01,0.00540992979496747,1.78630485534668,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-04,0.00385792676440278,1.43158111572266,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-05,0.00943668175680369,2.30040473937988,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-06,0.00960711864151564,2.27639236450195,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-07,0.00888773169743212,2.73259429931641,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-08,0.00733037016411883,2.35159149169922,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-11,0.00427352120974875,1.40363121032715,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-12,0.00762971433860399,1.93146286010742,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-13,0.00442077001041239,1.42559051513672,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-14,0.00738073848071668,3.95095291137695,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-15,0.00773072166346927,2.21484260559082,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-18,0.00560505325356211,2.43813133239746,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-19,0.00704198244173924,1.69865417480469,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-20,0.00513004631886961,1.92247772216797,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-21,0.00363592306008165,2.84020156860352,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-22,0.0071216104349745,1.74131050109863,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-25,0.00692359196089988,2.71208305358887,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-26,0.00413672605586001,1.5636173248291,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-27,0.00646850164086681,2.87927742004395,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-28,0.00484232083918388,2.10743446350098,"France","P1: 2018-2019 (Pre-COVID)"
2018-06-29,0.00636522720859686,1.88840408325195,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-02,0.00535767538459733,1.66746635437012,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-03,0.00706494676029531,1.76133155822754,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-04,0.0068690434600081,1.53027000427246,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-05,0.012029774887459,2.06708831787109,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-06,0.00489106624289907,1.48761444091797,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-09,0.00513768046593207,1.2023021697998,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-10,0.00679260412236785,1.61435546875,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-11,0.00908281319045036,1.70562400817871,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-12,0.00586350822272823,1.62548027038574,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-13,0.00720950052946411,1.48569183349609,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-16,0.00508669358410096,1.52162132263184,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-17,0.00407734397958341,1.60732498168945,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-18,0.00709228623766871,1.90649337768555,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-19,0.00491647474792789,1.78072204589844,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-20,0.00567566453335061,2.41144943237305,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-23,0.00561645164231051,1.62254600524902,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-24,0.00695474448783026,2.12742881774902,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-25,0.00699102996983367,1.70953216552734,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-26,0.0107092419465177,2.57160682678223,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-27,0.0157422796331362,2.47061462402344,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-30,0.00850904342481674,1.83249778747559,"France","P1: 2018-2019 (Pre-COVID)"
2018-07-31,0.00687705755000742,2.27055358886719,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-01,0.00823601465503602,1.92906494140625,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-02,0.00957626142553345,1.89634971618652,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-03,0.00551094099538487,1.50840682983398,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-06,0.00457122704098524,1.85952568054199,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-07,0.00382061173754298,1.83341979980469,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-08,0.00392311909058717,1.52451438903809,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-09,0.00497241336064359,1.46659698486328,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-10,0.00880738360893374,2.09708518981934,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-13,0.0042229977407098,1.50634078979492,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-14,0.0058455258261152,1.42434158325195,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-15,0.00593202747071578,3.49313125610352,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-16,0.00622822944854684,2.12027282714844,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-17,0.00504863262278992,1.74753532409668,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-20,0.00397272229501319,1.67765693664551,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-21,0.00613443718737371,1.68807563781738,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-22,0.00460211283389002,1.30246200561523,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-23,0.00287965570246308,1.31159896850586,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-24,0.00431311601928584,1.02476692199707,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-27,0.00438414336659306,1.03855400085449,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-28,0.00735268247093712,1.56064567565918,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-29,0.0035388396072313,1.3866870880127,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-30,0.00549415991273625,1.80255546569824,"France","P1: 2018-2019 (Pre-COVID)"
2018-08-31,0.00511587861978208,2.24647407531738,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-03,0.00349171825759075,1.44644966125488,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-04,0.00882654875409141,3.3901782989502,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-05,0.00790856420490645,2.75055961608887,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-06,0.0074891927490846,1.70069007873535,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-07,0.0110106074173507,1.95559883117676,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-10,0.00430265762458236,1.66163635253906,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-11,0.00861939123979033,1.8086540222168,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-12,0.00835523247849476,1.84831848144531,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-13,0.00677048590281272,1.70938568115234,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-14,0.00332609162360978,1.32965698242187,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-17,0.00502081676408587,1.42868232727051,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-18,0.00765263329994849,1.99339179992676,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-19,0.00765340110126218,1.71052474975586,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-20,0.00671150938420243,2.13740768432617,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-21,0.00882636880144589,2.23830604553223,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-24,0.0066377003057869,1.42948417663574,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-25,0.00646852280121526,1.49457092285156,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-26,0.00739013720681443,1.62146873474121,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-27,0.00824539524411572,2.07298393249512,"France","P1: 2018-2019 (Pre-COVID)"
2018-09-28,0.00607736905635799,2.2194881439209,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-01,0.00930678377837283,1.75119590759277,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-02,0.00561142819128752,1.76756629943848,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-03,0.00345446341809004,1.46635513305664,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-04,0.0158506886680994,3.34625511169434,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-05,0.00581825610376753,1.95448837280273,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-08,0.00479834554825191,1.94760322570801,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-09,0.00800798974614013,2.52543869018555,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-10,0.0257616359605558,6.02912101745605,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-11,0.00672580278813909,3.15418281555176,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-12,0.0111946278811449,2.79219055175781,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-15,0.00924723078305978,2.11761054992676,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-16,0.00732792202926357,2.97886047363281,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-17,0.00515545184032218,2.47499771118164,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-18,0.00667840447803215,2.18886642456055,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-19,0.0117835304418924,3.1088680267334,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-22,0.005244638117634,2.23751602172852,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-23,0.00972136437085682,2.52540626525879,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-24,0.0141021715281026,2.90818214416504,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-25,0.0138529997373677,3.97502021789551,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-26,0.0063797003793442,3.12493286132813,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-29,0.00787592360037241,2.97800407409668,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-30,0.0124220443690561,2.75170211791992,"France","P1: 2018-2019 (Pre-COVID)"
2018-10-31,0.0155793573047743,3.11477355957031,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-01,0.00682497944753033,2.19559783935547,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-02,0.0129773027175949,2.0270923614502,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-05,0.0114340035137044,1.86872863769531,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-06,0.00708046871600691,1.75737686157227,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-07,0.00783755990656844,2.12277336120605,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-08,0.00647109338637411,1.87152214050293,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-09,0.00858862672839705,1.85965995788574,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-12,0.00651611735748966,1.97139053344727,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-13,0.00860132636785337,2.22916259765625,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-14,0.00782921702856633,2.95237731933594,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-15,0.008670254977766,2.97906875610352,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-16,0.00548884466695202,2.62883110046387,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-19,0.00489888738578001,2.43367691040039,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-20,0.00671995954384081,2.43542823791504,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-21,0.00590035581663296,2.19726104736328,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-22,0.00315219157590937,1.43752708435059,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-23,0.00813787585181514,1.93512573242187,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-26,0.0114174956942511,2.16021270751953,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-27,0.00642708678058394,1.93194007873535,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-28,0.00573232463100599,1.66398582458496,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-29,0.00652639070277025,2.1388542175293,"France","P1: 2018-2019 (Pre-COVID)"
2018-11-30,0.00707410634731154,1.955859375,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-03,0.0148303078674331,3.01528701782227,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-04,0.0099792143598386,1.92156753540039,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-05,0.00515446601493629,1.8714714050293,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-06,0.00940793635879055,4.03200416564941,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-07,0.0078668146370637,2.62691841125488,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-10,0.00820865801664956,2.1583927154541,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-11,0.00899082947763578,2.80665130615234,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-12,0.00964003962909027,2.92230949401855,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-13,0.00984511913118391,2.40688934326172,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-14,0.00654823880199117,2.16540756225586,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-17,0.00521345062204787,1.84583168029785,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-18,0.0120032279052619,2.31338386535645,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-19,0.00620518689693083,1.57500915527344,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-20,0.0101887990991849,2.51997299194336,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-21,0.00787320613385254,2.45450477600098,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-24,0.00691922349867918,2.10601654052734,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-27,0.00890830073082281,3.3702564239502,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-28,0.0029756108113775,2.13676872253418,"France","P1: 2018-2019 (Pre-COVID)"
2018-12-31,0.00746634500417769,1.72506637573242,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-02,0.00781320066331235,2.6024486541748,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-03,0.0122978947769197,2.53833770751953,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-04,0.00651406718125899,2.98725852966309,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-07,0.00878289680109409,2.45417327880859,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-08,0.0104415887165777,3.31348190307617,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-09,0.0121461960876423,2.34628410339355,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-10,0.00459787645196567,1.61155891418457,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-11,0.00596586555494688,1.89694137573242,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-14,0.0127341578667847,1.84509239196777,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-15,0.0109540541938447,2.13871765136719,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-16,0.00992241354386583,1.64310417175293,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-17,0.00916786887087052,1.46811828613281,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-18,0.0060993099597457,2.46618576049805,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-21,0.00650913810294605,1.46849517822266,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-22,0.00603685717955178,1.29820785522461,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-23,0.00712377885729957,2.31396789550781,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-24,0.00731653516671755,1.71116104125977,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-25,0.00712708197099889,1.58352165222168,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-28,0.00442743515279628,1.39713516235352,"France","P1: 2018-2019 (Pre-COVID)"
2019-01-29,0.0069396215253758,2.29573554992676,"France","P1: 2018-2019 (Pre-COVID)"
